Year,Language,Count
2014,JavaScript,3784
2014,SQL,3470
2014,Java,2480
2014,C#,2379
2014,PHP,1711
2014,Python,1478
2014,C++,1419
2014,C,1176
2014,Objective-C,676
2014,Node.js,642
2014,Ruby,594
2014,Perl,90
2014,Scala,77
2014,R,59
2014,VB.NET,50
2014,Haskell,40
2014,Delphi,39
2014,VBA,39
2014,Groovy,33
2014,HTML,30
2014,Go,30
2014,CSS,28
2014,bash,27
2014,VB.Net,25
2014,Lua,24
2014,Matlab,21
2014,jQuery,19
2014,F#,19
2014,vb.net,18
2014,Clojure,18
2014,Visual Basic,17
2014,Bash,17
2014,perl,16
2014,scala,16
2014,MATLAB,16
2014,VB,16
2014,ColdFusion,15
2014,MongoDB,14
2014,Android,13
2014,AngularJS,12
2014,VB6,12
2014,Powershell,11
2014,Assembly,10
2014,PowerShell,10
2014,VBScript,9
2014,jquery,9
2014,CoffeeScript,9
2014,SAS,8
2014,PL/SQL,8
2014,ActionScript,8
2014,html,8
2014,Erlang,8
2014,ASP.NET,7
2014,VHDL,7
2014,Lisp,7
2014,css,7
2014,Verilog,7
2014,Coldfusion,7
2014,HTML5,7
2014,JQuery,7
2014,Prolog,6
2014,Fortran,6
2014,groovy,6
2014,XAML,6
2014,matlab,6
2014,XSLT,6
2014,erlang,6
2014,MySQL,6
2014,ASP,6
2014,Redis,6
2014,COBOL,5
2014,lua,5
2014,XML,5
2014,D,5
2014,Coffeescript,5
2014,Grails,5
2014,ABAP,5
2014,AS3,5
2014,powershell,4
2014,clojure,4
2014,shell,4
2014,CUDA,4
2014,Hadoop,4
2014,OCaml,4
2014,Vb.net,4
2014,mongodb,4
2014,PERL,4
2014,Flash,4
2014,TCL,4
2014,Mathematica,4
2014,HTML/CSS,4
2014,Dart,4
2014,Tcl,4
2014,assembler,4
2014,haskell,4
2014,LabVIEW,4
2014,xml,4
2014,assembly,4
2014,TypeScript,4
2014,Flex,3
2014,WPF,3
2014,Stata,3
2014,Actionscript,3
2014,golang,3
2014,Haxe,3
2014,redis,3
2014,delphi,3
2014,mysql,3
2014,php,3
2014,LaTeX,3
2014,VB.net,3
2014,Classic ASP,3
2014,Pascal,3
2014,Ocaml,3
2014,Scheme,3
2014,Object Pascal,3
2014,Jquery,3
2014,Octave,3
2014,ActionScript 3.0,3
2014,Pig,3
2014,Rails,3
2014,T-SQL,3
2014,vbscript,3
2014,TypoScript,2
2014,css3,2
2014,Spark,2
2014,net,2
2014,vba,2
2014,Awk,2
2014,JSF,2
2014,Alfresco,2
2014,Storm,2
2014,oracle,2
2014,SystemVerilog,2
2014,Tcl/Tk,2
2014,XQuery,2
2014,AIR,2
2014,Silverlight,2
2014,android,2
2014,Android SDK,2
2014,XSL,2
2014,ActionScript 3,2
2014,Django,2
2014,dojo,2
2014,plsql,2
2014,make,2
2014,MVC,2
2014,wix,2
2014,CSS3,2
2014,fortran,2
2014,glsl,2
2014,prolog,2
2014,SCSS,2
2014,ASP.NET MVC,2
2014,CodeIgniter,2
2014,FORTRAN,2
2014,ASP.Net,2
2014,Typescript,2
2014,Gradle,2
2014,IDL,2
2014,Arduino,2
2014,Backbone.js,2
2014,TeX,2
2014,Puppet,2
2014,vb,2
2014,vhdl,2
2014,classic asp,2
2014,Phonegap,2
2014,BASH,2
2014,Smalltalk,2
2014,LotusScript,2
2014,Racket,2
2014,as3,2
2014,sh,2
2014,xslt,2
2014,Cobol,2
2014,Cassandra,2
2014,shellscript,2
2014,typescript,1
2014,x86,1
2014,MATLAB/Simulink,1
2014,"Android,Servlet",1
2014,"asp.net,mysql",1
2014,"Scala,Hive",1
2014,Vagrant,1
2014,"HTML,CSS,JQuery",1
2014,livecode,1
2014,"awk,perl,bash",1
2014,god help me,1
2014,AWS,1
2014,LUA,1
2014,NetLogo,1
2014,IDL (Interactive Data Language,1
2014,LDAP,1
2014,SCPI,1
2014,BPEL,1
2014,ADF,1
2014,NoSQL,1
2014,GruntJS,1
2014,autoit,1
2014,COM,1
2014,FP,1
2014,lisp,1
2014,worpress,1
2014,web2py,1
2014,Common Lisp,1
2014,SML,1
2014,TCL/expect,1
2014,Meteor,1
2014,�������Brending,1
2014,Game Maker,1
2014,Sparkling,1
2014,Progress 4GL,1
2014,my own script language,1
2014,PeopleCode,1
2014,Chef,1
2014,Android Framework,1
2014,tcl,1
2014,Bash Shell,1
2014,CFML,1
2014,OpenEdge ABL,1
2014,CFEngine,1
2014,ESDL,1
2014,RDF,1
2014,Liferay,1
2014,MVP,1
2014,Extension.js,1
2014,Knockout.js,1
2014,bootstarap,1
2014,MFC,1
2014,html5,1
2014,Batch,1
2014,"F#,ASP.NET",1
2014,css2,1
2014,Proprietary,1
2014,Pl/SQL,1
2014,cmake,1
2014,xBase,1
2014,Harbour,1
2014,vba-excel & vba-Autodesk_Inventor,1
2014,Jquery mobile,1
2014,Elasticsearch,1
2014,BASIC / D3,1
2014,DataBasic,1
2014,flex,1
2014,asp.net,1
2014,MELT,1
2014,OBEL,1
2014,android SDK,1
2014,JPA,1
2014,EJB,1
2014,Primefaces,1
2014,RichFces,1
2014,Spring MVC,1
2014,VBScript(doh,1
2014,WCF,1
2014,SDL Tridion,1
2014,xquery,1
2014,Visual DataFlex,1
2014,"VB.Net,Jquery",1
2014,SciLab,1
2014,Fortrain,1
2014,NET,1
2014,Matlab / Simulink,1
2014,Ember,1
2014,MPI,1
2014,Basic,1
2014,QML,1
2014,JQ,1
2014,Dynamics CRM,1
2014,PLSQL,1
2014,coffeescript,1
2014,emacs lisp,1
2014,Vim,1
2014,VBS,1
2014,ASP/VBScript,1
2014,basic .net,1
2014,Microsoft BizTalk,1
2014,jquerry,1
2014,Vb.Net,1
2014,Mongo,1
2014,GWT,1
2014,angularJS,1
2014,SmallBasic,1
2014,"mongodb,servicestack",1
2014,ajax,1
2014,Processing,1
2014,Datapower,1
2014,IBM SQL PL,1
2014,Standard ML,1
2014,Nolio,1
2014,Polymita BPM,1
2014,Excel VBA,1
2014,Haskell (in spare time,1
2014,"MongoDB,Hbase",1
2014,javafx,1
2014,Wordpress,1
2014,WPF EF .NET VB.NET,1
2014,Birst BI,1
2014,Asp.net,1
2014,ActionsScript,1
2014,t,1
2014,gwt,1
2014,jQuery-Mobile,1
2014,vb6,1
2014,"HTML,CSS",1
2014,j2ee,1
2014,Javafx,1
2014,Subversion,1
2014,"html,css",1
2014,HTML / CSS,1
2014,LISP,1
2014,VB Script,1
2014,Ur/Web,1
2014,ZSH,1
2014,VisualBASIC.NET,1
2014,ARM,1
2014,Siebel CRM,1
2014,Batch / Bash,1
2014,Lisp & Scala,1
2014,Cordova,1
2014,asm.js,1
2014,hudson,1
2014,HTML CSS,1
2014,xwiki,1
2014,None,1
2014,OpenGL ES,1
2014,Tibco,1
2014,csh,1
2014,Typo3,1
2014,Simulink,1
2014,Apache,1
2014,Knockout,1
2014,neo4j,1
2014,NoSql,1
2014,VBA for Excel,1
2014,Shell Script,1
2014,node.js is JavaScript,1
2014,blender python,1
2014,html css,1
2014,Applescript,1
2014,PASCAL = DELPHI,1
2014,ASM,1
2014,Xslt,1
2014,X(A)ML,1
2014,SCala,1
2014,Delphi 7 and Delphi XE2,1
2014,Forth,1
2014,ACTIONSCRIPT,1
2014,DirXML Script,1
2014,go,1
2014,ASP.NET API,1
2014,maven,1
2014,GNOME Javascript (GJS,1
2014,Progress Open Edge,1
2014,4th Dimension,1
2014,own js / php framework,1
2014,grads,1
2014,PolyML,1
2014,Angular,1
2014,"eclipse,gwt",1
2014,JSP,1
2014,object pascal,1
2014,My own language,1
2014,silverlight,1
2014,Eiffel,1
2014,I wrote an api server in LoLcode,1
2014,Vala,1
2014,Razor,1
2014,CSS3 HTML5,1
2014,google maps api,1
2014,"jQuery,html",1
2014,Cql,1
2014,powerbasic,1
2014,extjs,1
2014,BASIC,1
2014,UML,1
2014,SVG,1
2014,NoSQL (Redis,1
2014,Velocity,1
2014,Scripting,1
2014,jsf,1
2014,xsl,1
2014,Talend ETL,1
2014,CLISP,1
2014,Guile/Scheme,1
2014,RyuQ,1
2014,but still in learning phase,1
2014,3,1
2014,"html,jquery,css,responsive web design,adobe cq5",1
2014,KnockoutJS,1
2014,NAnt,1
2014,PL/1,1
2014,VBA (seriously!,1
2014,Kix,1
2014,Groovy Maven Spring,1
2014,j,1
2014,SWI-Prolog,1
2014,SPARK,1
2014,Ada,1
2014,REXX,1
2014,Turing,1
2014,Delphi/Pascal,1
2014,BPM,1
2014,bash shell,1
2014,Adobe,1
2014,Assembler,1
2014,Actionscript 2 and 3,1
2014,Google Apps Script,1
2014,scripting,1
2014,puppet,1
2014,MivaScript,1
2014,cuda,1
2014,system-verilog,1
2014,verilog,1
2014,actionscript2,1
2014,nosql,1
2014,Layla,1
2014,Drupal,1
2014,SQLite,1
2014,JScript,1
2014,Bash script and Batch script,1
2014,Visual Basic 2008,1
2014,Qt,1
2014,msbuild,1
2014,Wix,1
2014,NOSQL,1
2014,Abap,1
2014,x86 ASM,1
2014,CouchDB,1
2014,codeigninter,1
2014,ActionScript 2.0,1
2014,VB.Net (nice snark on your part,1
2014,ILE RPG,1
2014,Not in TEch,1
2014,AMPL,1
2014,"PL1,Cobol,JCL,REXX",1
2014,installshield,1
2014,Force.com,1
2014,GML,1
2014,zsh,1
2014,AngulaJS,1
2014,Assembler (in disassembly,1
2014,SSIS,1
2014,kdb+,1
2014,microstrategy,1
2014,Elastic Search,1
2014,Actionscript 3,1
2014,web services like SOAP,1
2014,TypedScript,1
2014,bash scripting,1
2014,MySql,1
2014,AutoIt,1
2014,Shell,1
2014,sas,1
2014,not .NET)  Old guy. ;-,1
2014,Accumulo,1
2014,Visual Basic (Classic,1
2014,SSRS,1
2014,PL/I,1
2014,arm64,1
2014,asm (arm,1
2014,Unity,1
2014,Makefiles,1
2014,Crystal,1
2014,Embedded C,1
2014,x86 and ARM assembly,1
2014,Zsh,1
2014,appengine,1
2014,shell scripts,1
2014,ASP (sadly,1
2014,Pike,1
2014,oracle plsql,1
2014,OpenGL 3.3 Core,1
2014,Adobe Flex,1
2014,Informatica PowerCenter,1
2014,ASP.NET MVC4,1
2014,mdx,1
2014,C/AL (Microsoft Dynamics NAV,1
2014,wpf,1
2014,phonegap,1
2014,Object-Pascal,1
2014,Bash Scripting,1
2014,Salesforce.com,1
2014,SharePoint,1
2014,Adobe CQ5,1
2014,Visual Basic.NET,1
2014,"vb-classic,vb-script,vb.net,C++/CLR,C++/CX,Postscript",1
2014,VB.NET Perl,1
2014,scala clojure,1
2014,Salesforce,1
2014,shell script,1
2014,FORTRAN matlab sh,1
2014,Julia,1
2014,Cakephp,1
2014,SQLScript,1
2014,Ant,1
2014,PLC,1
2014,rest,1
2014,Other (please specify,1
2014,xhtml,1
2014,signalr,1
2014,Alloy,1
2014,Golang,1
2014,unix shells,1
2014,ExtJS,1
2014,labview,1
2014,Asp.NET,1
2014,lots of these,1
2014,MatLab,1
2014,Guys you forget scala in exciting techno. shame on you,1
2014,Rust,1
2014,Igor Pro,1
2014,x86 Assembly,1
2014,SPARQL,1
2014,shell scripting (Bash,1
2014,DELPHI,1
2014,for example,1
2014,to be honest,1
2014,x86 Assembler,1
2014,Intel AT&T assembly language,1
2014,WebGL,1
2014,Basic4Android,1
2014,Excel + VBA; R,1
2014,Coq,1
2014,Google App Script,1
2014,OWL,1
2014,JQUERY,1
2014,CSS & HTML,1
2014,NSIS,1
2014,c,1
2014,J2EE techs,1
2014,VB .Net,1
2014,Oxygene,1
2014,Structured Query Reporting (SQR,1
2014,codeigniter,1
2014,YII,1
2014,"ext.js,angular.js",1
2014,backbone.js,1
2014,LotusScript XPages,1
2014,AppleScript,1
2014,ESQL,1
2014,OScript,1
2014,ANTLR,1
2014,Optics Raytracing with Breault's ASAP,1
2014,assembly language,1
2014,Grunt,1
2014,MIPS assembly language,1
2014,sass,1
2014,Bootstrap,1
2014,bourne shell,1
